Id,Predicted
5451,mediterranean
5452,italian
5453,japanese
5454,american (traditional)
5455,canadian (new)
5456,chinese
5457,italian
5458,italian
5459,chinese
5460,american (traditional)
5461,mexican
5462,american (traditional)
5463,mexican
5464,chinese
5465,american (new)
5466,american (traditional)
5467,american (traditional)
5468,american (traditional)
5469,american (new)
5470,mexican
5471,american (traditional)
5472,american (traditional)
5473,japanese
5474,mediterranean
5475,italian
5476,mexican
5477,chinese
5478,mexican
5479,chinese
5480,american (traditional)
5481,chinese
5482,italian
5483,american (traditional)
5484,american (new)
5485,american (new)
5486,italian
5487,american (traditional)
5488,thai
5489,canadian (new)
5490,japanese
5491,mexican
5492,american (traditional)
5493,chinese
5494,american (traditional)
5495,mediterranean
5496,mexican
5497,mexican
5498,japanese
5499,mexican
5500,american (traditional)
5501,chinese
5502,american (traditional)
5503,american (new)
5504,mexican
5505,thai
5506,chinese
5507,italian
5508,mediterranean
5509,american (traditional)
5510,italian
5511,american (new)
5512,italian
5513,asian fusion
5514,american (traditional)
5515,japanese
5516,american (new)
5517,mexican
5518,american (new)
5519,italian
5520,american (traditional)
5521,chinese
5522,italian
5523,japanese
5524,chinese
5525,chinese
5526,chinese
5527,american (traditional)
5528,american (traditional)
5529,chinese
5530,american (traditional)
5531,italian
5532,asian fusion
5533,canadian (new)
5534,chinese
5535,italian
5536,italian
5537,american (new)
5538,american (new)
5539,american (traditional)
5540,american (traditional)
5541,japanese
5542,chinese
5543,chinese
5544,mexican
5545,italian
5546,american (traditional)
5547,japanese
5548,italian
5549,mediterranean
5550,american (traditional)
5551,italian
5552,american (traditional)
5553,mexican
5554,chinese
5555,mexican
5556,italian
5557,american (traditional)
5558,american (traditional)
5559,mediterranean
5560,asian fusion
5561,italian
5562,american (traditional)
5563,american (new)
5564,mexican
5565,mexican
5566,mexican
5567,mexican
5568,mexican
5569,american (traditional)
5570,thai
5571,italian
5572,american (traditional)
5573,mediterranean
5574,mexican
5575,american (traditional)
5576,mexican
5577,chinese
5578,japanese
5579,chinese
5580,american (traditional)
5581,american (new)
5582,japanese
5583,italian
5584,mexican
5585,american (traditional)
5586,mediterranean
5587,american (traditional)
5588,chinese
5589,american (traditional)
5590,mexican
5591,mexican
5592,japanese
5593,chinese
5594,italian
5595,italian
5596,asian fusion
5597,american (new)
5598,mexican
5599,american (new)
5600,american (new)
5601,italian
5602,italian
5603,mediterranean
5604,italian
5605,mexican
5606,japanese
5607,american (traditional)
5608,mexican
5609,american (traditional)
5610,mediterranean
5611,american (new)
5612,american (traditional)
5613,american (traditional)
5614,italian
5615,japanese
5616,american (traditional)
5617,italian
5618,american (new)
5619,american (traditional)
5620,american (traditional)
5621,japanese
5622,american (traditional)
5623,italian
5624,mexican
5625,italian
5626,italian
5627,mexican
5628,american (traditional)
5629,american (traditional)
5630,thai
5631,american (traditional)
5632,mexican
5633,american (traditional)
5634,mexican
5635,american (new)
5636,chinese
5637,mediterranean
5638,mexican
5639,italian
5640,american (new)
5641,american (traditional)
5642,american (new)
5643,japanese
5644,american (traditional)
5645,american (traditional)
5646,american (traditional)
5647,american (traditional)
5648,japanese
5649,japanese
5650,italian
5651,chinese
5652,italian
5653,canadian (new)
5654,chinese
5655,thai
5656,american (traditional)
5657,chinese
5658,canadian (new)
5659,mexican
5660,italian
5661,italian
5662,mexican
5663,italian
5664,italian
5665,chinese
5666,american (traditional)
5667,american (new)
5668,italian
5669,american (traditional)
5670,canadian (new)
5671,thai
5672,thai
5673,japanese
5674,italian
5675,american (traditional)
5676,asian fusion
5677,american (traditional)
5678,chinese
5679,american (traditional)
5680,italian
5681,mexican
5682,italian
5683,canadian (new)
5684,american (new)
5685,mexican
5686,italian
5687,chinese
5688,italian
5689,mexican
5690,chinese
5691,japanese
5692,japanese
5693,mexican
5694,canadian (new)
5695,japanese
5696,mexican
5697,american (traditional)
5698,chinese
5699,asian fusion
5700,canadian (new)
5701,japanese
5702,japanese
5703,american (traditional)
5704,italian
5705,chinese
5706,mexican
5707,american (traditional)
5708,italian
5709,american (traditional)
5710,chinese
5711,chinese
5712,chinese
5713,mediterranean
5714,american (traditional)
5715,italian
5716,mexican
5717,mexican
5718,american (traditional)
5719,mediterranean
5720,italian
5721,mexican
5722,american (new)
5723,american (traditional)
5724,american (new)
5725,american (traditional)
5726,italian
5727,american (traditional)
5728,japanese
5729,american (traditional)
5730,japanese
5731,american (traditional)
5732,chinese
5733,chinese
5734,mediterranean
5735,italian
5736,american (traditional)
5737,japanese
5738,american (traditional)
5739,chinese
5740,italian
5741,mexican
5742,chinese
5743,japanese
5744,asian fusion
5745,mediterranean
5746,american (traditional)
5747,thai
5748,american (traditional)
5749,mediterranean
5750,chinese
5751,japanese
5752,japanese
5753,mexican
5754,mexican
5755,american (traditional)
5756,mexican
5757,italian
5758,italian
5759,american (traditional)
5760,italian
5761,mexican
5762,italian
5763,italian
5764,italian
5765,mexican
5766,mexican
5767,american (new)
5768,italian
5769,mediterranean
5770,chinese
5771,italian
5772,american (traditional)
5773,mexican
5774,asian fusion
5775,mexican
5776,american (new)
5777,italian
5778,american (traditional)
5779,american (traditional)
5780,mexican
5781,chinese
5782,mexican
5783,american (traditional)
5784,american (traditional)
5785,american (traditional)
5786,italian
5787,mediterranean
5788,american (traditional)
5789,american (traditional)
5790,chinese
5791,mexican
5792,american (traditional)
5793,italian
5794,mexican
5795,mexican
5796,thai
5797,american (traditional)
5798,canadian (new)
5799,canadian (new)
5800,american (traditional)
5801,mexican
5802,chinese
5803,chinese
5804,chinese
5805,mexican
5806,mexican
5807,italian
5808,mexican
5809,mediterranean
5810,italian
5811,italian
5812,japanese
5813,canadian (new)
5814,mexican
5815,chinese
5816,american (traditional)
5817,mexican
5818,mexican
5819,italian
5820,american (new)
5821,mediterranean
5822,chinese
5823,american (traditional)
5824,mexican
5825,italian
5826,italian
5827,american (traditional)
5828,italian
5829,american (traditional)
5830,japanese
5831,mexican
5832,american (traditional)
5833,japanese
5834,italian
5835,american (traditional)
5836,italian
5837,american (traditional)
5838,american (new)
5839,mexican
5840,american (traditional)
5841,mediterranean
5842,italian
5843,thai
5844,italian
5845,american (traditional)
5846,japanese
5847,chinese
5848,mexican
5849,japanese
5850,mexican
5851,mexican
5852,american (traditional)
5853,american (new)
5854,chinese
5855,italian
5856,canadian (new)
5857,mexican
5858,american (traditional)
5859,american (traditional)
5860,american (traditional)
5861,american (traditional)
5862,chinese
5863,american (traditional)
5864,american (traditional)
5865,thai
5866,mexican
5867,asian fusion
5868,chinese
5869,mexican
5870,italian
5871,italian
5872,american (traditional)
5873,canadian (new)
5874,chinese
5875,chinese
5876,american (traditional)
5877,chinese
5878,thai
5879,japanese
5880,italian
5881,american (traditional)
5882,american (traditional)
5883,american (new)
5884,mexican
5885,mexican
5886,italian
5887,chinese
5888,japanese
5889,mexican
5890,american (new)
5891,japanese
5892,japanese
5893,chinese
5894,italian
5895,italian
5896,mexican
5897,japanese
5898,mexican
5899,italian
5900,mexican
5901,american (traditional)
5902,mexican
5903,mexican
5904,italian
5905,mexican
5906,american (traditional)
5907,american (new)
5908,american (traditional)
5909,mexican
5910,japanese
5911,mexican
5912,japanese
5913,japanese
5914,american (new)
5915,american (traditional)
5916,japanese
5917,chinese
5918,american (new)
5919,mexican
5920,mexican
5921,italian
5922,italian
5923,american (traditional)
5924,japanese
5925,italian
5926,mexican
5927,chinese
5928,mexican
5929,mexican
5930,mexican
5931,mexican
5932,mexican
5933,mexican
5934,chinese
5935,mexican
5936,chinese
5937,chinese
5938,chinese
5939,mexican
5940,italian
5941,mediterranean
5942,mexican
5943,mexican
5944,chinese
5945,mexican
5946,japanese
5947,mediterranean
5948,mexican
5949,american (new)
5950,mexican
5951,mexican
5952,chinese
5953,american (new)
5954,mexican
5955,mexican
5956,mexican
5957,italian
5958,mexican
5959,italian
5960,italian
5961,american (traditional)
5962,american (traditional)
5963,italian
5964,american (traditional)
5965,american (new)
5966,italian
5967,japanese
5968,mediterranean
5969,american (new)
5970,american (traditional)
5971,japanese
5972,thai
5973,canadian (new)
5974,mediterranean
5975,chinese
5976,american (new)
5977,american (new)
5978,japanese
5979,american (traditional)
5980,italian
5981,mexican
5982,mediterranean
5983,mexican
5984,mexican
5985,chinese
5986,american (traditional)
5987,american (traditional)
5988,japanese
5989,italian
5990,american (traditional)
5991,american (traditional)
5992,mexican
5993,mediterranean
5994,american (traditional)
5995,american (traditional)
5996,mexican
5997,italian
5998,chinese
5999,chinese
6000,mexican
6001,american (new)
6002,mexican
6003,mexican
6004,american (traditional)
6005,mediterranean
6006,american (new)
6007,mexican
6008,american (new)
6009,mexican
6010,italian
6011,chinese
6012,mediterranean
6013,japanese
6014,italian
6015,mexican
6016,italian
6017,mediterranean
6018,mexican
6019,mexican
6020,mexican
6021,american (traditional)
6022,mexican
6023,canadian (new)
6024,japanese
6025,american (new)
6026,italian
6027,mexican
6028,thai
6029,american (traditional)
6030,american (traditional)
6031,chinese
6032,mediterranean
6033,american (new)
6034,mexican
6035,thai
6036,mediterranean
6037,mexican
6038,american (traditional)
6039,mexican
6040,american (new)
6041,mexican
6042,italian
6043,japanese
6044,american (traditional)
6045,italian
6046,italian
6047,chinese
6048,thai
6049,thai
6050,italian
6051,chinese
6052,italian
6053,thai
6054,mexican
6055,american (traditional)
6056,american (new)
6057,mexican
6058,mexican
6059,japanese
6060,asian fusion
6061,chinese
6062,thai
6063,mediterranean
6064,american (new)
6065,chinese
6066,chinese
6067,mexican
6068,italian
6069,chinese
6070,italian
6071,italian
6072,american (traditional)
6073,american (traditional)
6074,italian
6075,italian
6076,american (traditional)
6077,japanese
6078,american (traditional)
6079,italian
6080,american (traditional)
6081,mexican
6082,mediterranean
6083,japanese
6084,mexican
6085,chinese
6086,japanese
6087,mediterranean
6088,mexican
6089,american (traditional)
6090,american (traditional)
6091,american (traditional)
6092,mexican
6093,mexican
6094,mexican
6095,chinese
6096,italian
6097,chinese
6098,italian
6099,american (traditional)
6100,italian
6101,american (traditional)
6102,american (traditional)
6103,italian
6104,american (traditional)
6105,chinese
6106,chinese
6107,american (traditional)
6108,mexican
6109,american (traditional)
6110,american (traditional)
6111,asian fusion
6112,chinese
6113,mediterranean
6114,mexican
6115,thai
6116,mexican
6117,american (traditional)
6118,italian
6119,japanese
6120,chinese
6121,american (new)
6122,italian
6123,asian fusion
6124,italian
6125,american (traditional)
6126,mexican
6127,italian
6128,thai
6129,japanese
6130,mediterranean
6131,american (traditional)
6132,chinese
6133,american (traditional)
6134,canadian (new)
6135,american (traditional)
6136,italian
6137,chinese
6138,american (traditional)
6139,mexican
6140,japanese
6141,chinese
6142,japanese
6143,mediterranean
6144,italian
6145,japanese
6146,american (new)
6147,mexican
6148,american (traditional)
6149,chinese
6150,american (traditional)
6151,american (new)
6152,mexican
6153,chinese
6154,american (new)
6155,mediterranean
6156,thai
6157,american (new)
6158,mediterranean
6159,thai
6160,american (traditional)
6161,american (traditional)
6162,italian
6163,thai
6164,american (traditional)
6165,chinese
6166,japanese
6167,chinese
6168,mexican
6169,american (traditional)
6170,american (traditional)
6171,american (traditional)
6172,italian
6173,mexican
6174,american (new)
6175,american (traditional)
6176,italian
6177,american (traditional)
6178,asian fusion
6179,american (new)
6180,mexican
6181,mexican
6182,italian
6183,mexican
6184,italian
6185,mexican
6186,thai
6187,thai
6188,italian
6189,mexican
6190,chinese
6191,italian
6192,italian
6193,asian fusion
6194,mexican
6195,mexican
6196,mexican
6197,american (traditional)
6198,american (traditional)
6199,american (traditional)
6200,mexican
6201,american (new)
6202,american (traditional)
6203,chinese
6204,american (traditional)
6205,american (traditional)
6206,mexican
6207,mexican
6208,japanese
6209,american (new)
6210,thai
6211,italian
6212,japanese
6213,mediterranean
6214,american (traditional)
6215,american (new)
6216,american (traditional)
6217,italian
6218,canadian (new)
6219,mexican
6220,chinese
6221,american (new)
6222,chinese
6223,chinese
6224,american (traditional)
6225,american (traditional)
6226,american (traditional)
6227,mexican
6228,japanese
6229,american (traditional)
6230,chinese
6231,american (traditional)
6232,american (traditional)
6233,mexican
6234,american (traditional)
6235,chinese
6236,italian
6237,mexican
6238,italian
6239,american (traditional)
6240,mexican
6241,japanese
6242,japanese
6243,american (traditional)
6244,mexican
6245,chinese
6246,american (traditional)
6247,american (traditional)
6248,japanese
6249,italian
6250,american (traditional)
6251,italian
6252,american (traditional)
6253,japanese
6254,mexican
6255,italian
6256,mediterranean
6257,italian
6258,chinese
6259,chinese
6260,american (traditional)
6261,canadian (new)
6262,american (new)
6263,chinese
6264,italian
6265,mediterranean
6266,american (traditional)
6267,chinese
6268,canadian (new)
6269,thai
6270,american (traditional)
6271,american (new)
6272,chinese
6273,american (new)
6274,italian
6275,american (traditional)
6276,thai
6277,canadian (new)
6278,italian
6279,chinese
6280,american (traditional)
6281,american (traditional)
6282,mexican
6283,mexican
6284,mexican
6285,chinese
6286,mediterranean
6287,mexican
6288,american (new)
6289,thai
6290,mexican
6291,mexican
6292,japanese
6293,mexican
6294,american (traditional)
6295,mediterranean
6296,mediterranean
6297,asian fusion
6298,mexican
6299,italian
6300,mediterranean
6301,american (traditional)
6302,american (new)
6303,asian fusion
6304,mexican
6305,mexican
6306,mexican
6307,italian
6308,american (traditional)
6309,japanese
6310,american (traditional)
6311,american (traditional)
6312,japanese
6313,mexican
6314,mexican
6315,american (new)
6316,mexican
6317,american (new)
6318,american (new)
6319,italian
6320,american (traditional)
6321,mexican
6322,american (traditional)
6323,mediterranean
6324,mexican
6325,chinese
6326,japanese
6327,italian
6328,italian
6329,mexican
6330,american (traditional)
6331,chinese
6332,american (traditional)
6333,chinese
6334,american (traditional)
6335,chinese
6336,mexican
6337,mexican
6338,japanese
6339,chinese
6340,canadian (new)
6341,american (traditional)
6342,american (new)
6343,mexican
6344,italian
6345,thai
6346,american (traditional)
6347,italian
6348,chinese
6349,american (traditional)
6350,japanese
6351,american (traditional)
6352,italian
6353,japanese
6354,italian
6355,american (traditional)
6356,japanese
6357,canadian (new)
6358,american (traditional)
6359,american (new)
6360,mexican
6361,american (new)
6362,american (traditional)
6363,american (traditional)
6364,italian
6365,italian
6366,japanese
6367,american (traditional)
6368,american (new)
6369,thai
6370,italian
6371,mexican
6372,canadian (new)
6373,japanese
6374,american (traditional)
6375,mexican
6376,american (traditional)
6377,mexican
6378,american (new)
6379,italian
6380,mexican
6381,american (traditional)
6382,chinese
6383,american (new)
6384,mexican
6385,american (traditional)
6386,mediterranean
6387,chinese
6388,american (traditional)
6389,mediterranean
6390,italian
6391,american (traditional)
6392,american (traditional)
6393,canadian (new)
6394,chinese
6395,italian
6396,american (new)
6397,mexican
6398,american (traditional)
6399,thai
6400,american (traditional)
6401,chinese
6402,mediterranean
6403,japanese
6404,american (traditional)
6405,mexican
6406,mexican
6407,chinese
6408,chinese
6409,mexican
6410,american (traditional)
6411,american (traditional)
6412,italian
6413,chinese
6414,japanese
6415,italian
6416,american (new)
6417,mexican
6418,italian
6419,italian
6420,chinese
6421,american (new)
6422,mexican
6423,thai
6424,asian fusion
6425,mediterranean
6426,chinese
6427,italian
6428,american (traditional)
6429,american (traditional)
6430,italian
6431,chinese
6432,american (traditional)
6433,japanese
6434,italian
6435,italian
6436,mediterranean
6437,italian
6438,american (traditional)
6439,mexican
6440,american (new)
6441,asian fusion
6442,italian
6443,mexican
6444,mediterranean
6445,american (new)
6446,american (traditional)
6447,mexican
6448,mediterranean
6449,japanese
6450,mexican
6451,italian
6452,american (traditional)
6453,american (traditional)
6454,italian
6455,american (traditional)
6456,american (traditional)
6457,canadian (new)
6458,chinese
6459,canadian (new)
6460,american (traditional)
6461,american (new)
6462,american (new)
6463,chinese
6464,american (traditional)
6465,chinese
6466,canadian (new)
6467,chinese
6468,italian
6469,american (traditional)
6470,italian
6471,chinese
6472,japanese
6473,chinese
6474,american (traditional)
6475,mexican
6476,mexican
6477,japanese
6478,american (traditional)
6479,american (traditional)
6480,chinese
6481,mexican
6482,italian
6483,american (traditional)
6484,canadian (new)
6485,american (traditional)
6486,american (traditional)
6487,mexican
6488,mexican
6489,mexican
6490,japanese
6491,american (traditional)
6492,american (traditional)
6493,mediterranean
6494,thai
6495,italian
6496,italian
6497,american (traditional)
6498,mediterranean
6499,american (traditional)
6500,american (new)
6501,american (traditional)
6502,mediterranean
6503,american (new)
6504,italian
6505,chinese
6506,chinese
6507,japanese
6508,american (traditional)
6509,thai
6510,thai
6511,mexican
6512,american (traditional)
6513,asian fusion
6514,japanese
6515,japanese
6516,mexican
6517,american (new)
6518,american (new)
6519,american (traditional)
6520,chinese
6521,american (traditional)
6522,american (traditional)
6523,american (traditional)
6524,mexican
6525,canadian (new)
6526,japanese
6527,thai
6528,american (traditional)
6529,american (new)
6530,american (traditional)
6531,american (new)
6532,american (traditional)
6533,chinese
6534,italian
6535,thai
6536,japanese
6537,italian
6538,mexican
6539,japanese
6540,italian
6541,american (traditional)
6542,italian
6543,italian
6544,mexican
6545,mediterranean
6546,mediterranean
6547,chinese
6548,italian
6549,american (traditional)
6550,italian
6551,american (traditional)
6552,chinese
6553,american (new)
6554,mexican
6555,thai
6556,american (traditional)
6557,chinese
6558,american (traditional)
6559,mexican
6560,italian
6561,american (traditional)
6562,italian
6563,american (new)
6564,mexican
6565,japanese
6566,american (traditional)
6567,italian
6568,japanese
6569,mexican
6570,italian
6571,american (traditional)
6572,american (traditional)
6573,japanese
6574,american (traditional)
6575,thai
6576,chinese
6577,italian
6578,american (new)
6579,mexican
6580,italian
6581,american (new)
6582,american (traditional)
6583,mexican
6584,italian
6585,american (traditional)
6586,american (new)
6587,american (new)
6588,canadian (new)
6589,american (traditional)
6590,american (traditional)
6591,japanese
6592,mexican
6593,italian
6594,mexican
6595,mexican
6596,chinese
6597,asian fusion
6598,chinese
6599,chinese
6600,italian
6601,american (traditional)
6602,chinese
6603,chinese
6604,american (traditional)
6605,american (traditional)
6606,american (traditional)
6607,mexican
6608,japanese
6609,italian
6610,italian
6611,japanese
6612,italian
6613,asian fusion
6614,american (traditional)
6615,american (traditional)
6616,american (traditional)
6617,mexican
6618,american (traditional)
6619,japanese
6620,chinese
6621,mexican
6622,american (new)
6623,chinese
6624,italian
6625,japanese
6626,american (traditional)
6627,american (new)
6628,italian
6629,chinese
6630,mexican
6631,american (traditional)
6632,thai
6633,american (traditional)
6634,italian
6635,italian
6636,american (new)
6637,mediterranean
6638,thai
6639,italian
6640,italian
6641,mexican
6642,american (traditional)
6643,mexican
6644,american (traditional)
6645,american (traditional)
6646,mediterranean
6647,mexican
6648,chinese
6649,italian
6650,american (traditional)
6651,mexican
6652,japanese
6653,mexican
6654,mexican
6655,chinese
6656,mexican
6657,japanese
6658,american (traditional)
6659,american (new)
6660,american (traditional)
6661,american (traditional)
6662,asian fusion
6663,italian
6664,american (new)
6665,american (new)
6666,american (new)
6667,american (traditional)
6668,mexican
6669,mexican
6670,chinese
6671,mediterranean
6672,american (traditional)
6673,japanese
6674,japanese
6675,american (new)
6676,american (traditional)
6677,american (traditional)
6678,japanese
6679,japanese
6680,japanese
6681,mexican
6682,mexican
6683,american (traditional)
6684,italian
6685,thai
6686,american (traditional)
6687,italian
6688,japanese
6689,thai
6690,american (new)
6691,italian
6692,chinese
6693,chinese
6694,italian
6695,mexican
6696,american (new)
6697,italian
6698,chinese
6699,italian
6700,italian
6701,asian fusion
6702,mexican
6703,chinese
6704,american (traditional)
6705,american (new)
6706,american (traditional)
6707,american (new)
6708,thai
6709,italian
6710,italian
6711,japanese
6712,mexican
6713,mexican
6714,american (new)
6715,italian
6716,chinese
6717,mexican
6718,mexican
6719,chinese
6720,american (traditional)
6721,mexican
6722,mexican
6723,chinese
6724,american (traditional)
6725,american (traditional)
6726,mediterranean
6727,asian fusion
6728,chinese
6729,chinese
6730,chinese
6731,american (traditional)
6732,american (traditional)
6733,american (traditional)
6734,canadian (new)
6735,american (traditional)
6736,american (traditional)
6737,asian fusion
6738,italian
6739,chinese
6740,chinese
6741,chinese
6742,japanese
6743,italian
6744,american (new)
6745,chinese
6746,mexican
6747,mexican
6748,american (new)
6749,chinese
6750,mexican
6751,american (traditional)
6752,mediterranean
6753,chinese
6754,mexican
6755,american (traditional)
6756,mexican
6757,american (traditional)
6758,american (traditional)
6759,thai
6760,italian
6761,american (traditional)
6762,japanese
6763,mexican
6764,italian
6765,italian
6766,mexican
6767,mexican
6768,italian
6769,canadian (new)
6770,american (traditional)
6771,american (traditional)
6772,mexican
6773,chinese
6774,american (traditional)
6775,american (traditional)
6776,italian
6777,japanese
6778,mexican
6779,american (new)
6780,italian
6781,mexican
6782,american (traditional)
6783,italian
6784,italian
6785,italian
6786,mediterranean
6787,american (new)
6788,mediterranean
6789,japanese
6790,japanese
6791,american (traditional)
6792,mexican
6793,chinese
6794,japanese
6795,american (traditional)
6796,mediterranean
6797,chinese
6798,chinese
6799,italian
6800,chinese
6801,american (traditional)
6802,chinese
6803,american (new)
6804,italian
6805,american (traditional)
6806,chinese
6807,thai
6808,american (traditional)
6809,american (traditional)
6810,mexican
6811,american (new)
6812,canadian (new)
6813,italian
6814,american (traditional)
6815,italian
6816,thai
6817,american (traditional)
6818,mexican
6819,chinese
6820,mediterranean
6821,chinese
6822,american (traditional)
6823,chinese
6824,american (traditional)
6825,american (traditional)
6826,american (traditional)
6827,american (new)
6828,japanese
6829,american (traditional)
6830,american (traditional)
6831,mediterranean
6832,japanese
6833,japanese
6834,mexican
6835,american (new)
6836,american (traditional)
6837,mexican
6838,japanese
6839,mexican
6840,chinese
6841,italian
6842,japanese
6843,american (traditional)
6844,mexican
6845,mexican
6846,mexican
6847,mediterranean
6848,chinese
6849,italian
6850,mexican
6851,american (new)
6852,american (new)
6853,italian
6854,chinese
6855,american (new)
6856,chinese
6857,american (new)
6858,american (new)
6859,chinese
6860,american (new)
6861,italian
6862,canadian (new)
6863,mexican
6864,american (traditional)
6865,mexican
6866,chinese
6867,mexican
6868,american (new)
6869,american (traditional)
6870,asian fusion
6871,chinese
6872,american (traditional)
6873,italian
6874,japanese
6875,chinese
6876,mexican
6877,american (new)
6878,american (new)
6879,mexican
6880,american (traditional)
6881,american (traditional)
6882,italian
6883,mexican
6884,mexican
6885,mexican
6886,american (traditional)
6887,italian
6888,mediterranean
6889,mexican
6890,american (traditional)
6891,mexican
6892,mexican
6893,japanese
6894,american (new)
6895,chinese
6896,chinese
6897,american (traditional)
6898,asian fusion
6899,mexican
6900,american (traditional)
6901,japanese
6902,american (traditional)
6903,american (traditional)
6904,italian
6905,chinese
6906,chinese
6907,american (traditional)
6908,japanese
6909,mexican
6910,american (traditional)
6911,american (traditional)
6912,chinese
6913,mexican
6914,american (traditional)
6915,american (traditional)
6916,american (traditional)
6917,chinese
6918,japanese
6919,mexican
6920,chinese
6921,american (new)
6922,mediterranean
6923,chinese
6924,chinese
6925,mexican
6926,italian
6927,asian fusion
6928,mexican
6929,american (new)
6930,mediterranean
6931,italian
6932,american (traditional)
6933,canadian (new)
6934,asian fusion
6935,japanese
6936,italian
6937,mexican
6938,american (new)
6939,italian
6940,japanese
6941,japanese
6942,american (traditional)
6943,american (traditional)
6944,american (traditional)
6945,mexican
6946,american (new)
6947,chinese
6948,mexican
6949,canadian (new)
6950,american (traditional)
6951,american (new)
6952,mediterranean
6953,american (new)
6954,american (traditional)
6955,american (traditional)
6956,american (new)
6957,thai
6958,mexican
6959,italian
6960,american (traditional)
6961,american (new)
6962,chinese
6963,american (traditional)
6964,italian
6965,canadian (new)
6966,japanese
6967,italian
6968,italian
6969,italian
6970,mexican
6971,chinese
6972,mexican
6973,japanese
6974,asian fusion
6975,mexican
6976,chinese
6977,american (new)
6978,american (traditional)
6979,chinese
6980,mediterranean
6981,japanese
6982,american (traditional)
6983,chinese
6984,italian
6985,chinese
6986,mexican
6987,mexican
6988,thai
6989,italian
6990,asian fusion
6991,chinese
6992,american (traditional)
6993,japanese
6994,italian
6995,american (traditional)
6996,chinese
6997,mexican
6998,italian
6999,japanese
7000,american (new)
7001,american (traditional)
7002,japanese
7003,italian
7004,japanese
7005,american (traditional)
7006,japanese
7007,american (traditional)
7008,japanese
7009,italian
7010,mexican
7011,american (traditional)
7012,american (new)
7013,american (new)
7014,american (traditional)
7015,american (traditional)
7016,italian
7017,italian
7018,mediterranean
7019,mexican
7020,american (traditional)
7021,mexican
7022,thai
7023,chinese
7024,american (traditional)
7025,mexican
7026,chinese
7027,japanese
7028,japanese
7029,japanese
7030,american (traditional)
7031,mexican
7032,american (traditional)
7033,american (traditional)
7034,canadian (new)
7035,chinese
7036,italian
7037,italian
7038,canadian (new)
7039,italian
7040,american (new)
7041,italian
7042,mexican
7043,asian fusion
7044,italian
7045,mexican
7046,japanese
7047,japanese
7048,american (traditional)
7049,mexican
7050,italian
7051,japanese
7052,mexican
7053,american (traditional)
7054,japanese
7055,american (traditional)
7056,chinese
7057,japanese
7058,american (traditional)
7059,mexican
7060,american (traditional)
7061,canadian (new)
7062,japanese
7063,american (new)
7064,italian
7065,american (traditional)
7066,american (traditional)
7067,american (traditional)
7068,canadian (new)
7069,american (traditional)
7070,chinese
7071,chinese
7072,italian
7073,canadian (new)
7074,italian
7075,canadian (new)
7076,american (traditional)
7077,thai
7078,american (traditional)
7079,thai
7080,japanese
7081,italian
7082,american (traditional)
7083,american (traditional)
7084,chinese
7085,japanese
7086,mexican
7087,american (traditional)
7088,american (traditional)
7089,chinese
7090,american (traditional)
7091,chinese
7092,italian
7093,mexican
7094,japanese
7095,mexican
7096,italian
7097,chinese
7098,american (traditional)
7099,american (traditional)
7100,japanese
7101,italian
7102,mexican
7103,american (new)
7104,mexican
7105,american (traditional)
7106,mexican
7107,italian
7108,italian
7109,mexican
7110,american (traditional)
7111,mediterranean
7112,italian
7113,mexican
7114,mexican
7115,canadian (new)
7116,italian
7117,chinese
7118,mediterranean
7119,mexican
7120,chinese
7121,american (traditional)
7122,mexican
7123,mexican
7124,mexican
7125,mexican
7126,american (traditional)
7127,italian
7128,italian
7129,chinese
7130,japanese
7131,thai
7132,japanese
7133,american (traditional)
7134,italian
7135,italian
7136,chinese
7137,canadian (new)
7138,american (traditional)
7139,chinese
7140,italian
7141,american (new)
7142,american (traditional)
7143,mexican
7144,japanese
7145,mexican
7146,mexican
7147,japanese
7148,chinese
7149,italian
7150,american (traditional)
7151,american (new)
7152,italian
7153,american (traditional)
7154,american (traditional)
7155,italian
7156,italian
7157,mexican
7158,canadian (new)
7159,chinese
7160,mexican
7161,chinese
7162,italian
7163,asian fusion
7164,american (new)
7165,american (new)
7166,mexican
7167,american (new)
7168,mexican
7169,italian
7170,chinese
7171,american (traditional)
7172,asian fusion
7173,italian
7174,chinese
7175,mexican
7176,mexican
7177,italian
7178,american (traditional)
7179,thai
7180,asian fusion
7181,american (traditional)
7182,italian
7183,american (traditional)
7184,japanese
7185,chinese
7186,american (traditional)
7187,japanese
7188,italian
7189,american (new)
7190,mexican
7191,italian
7192,japanese
7193,american (traditional)
7194,chinese
7195,japanese
7196,italian
7197,mexican
7198,chinese
7199,american (traditional)
7200,american (traditional)
7201,italian
7202,mediterranean
7203,italian
7204,american (new)
7205,japanese
7206,mexican
7207,japanese
7208,american (new)
7209,mexican
7210,mediterranean
7211,chinese
7212,american (new)
7213,japanese
7214,japanese
7215,american (traditional)
7216,american (traditional)
7217,thai
7218,chinese
7219,mediterranean
7220,asian fusion
7221,chinese
7222,chinese
7223,chinese
7224,american (traditional)
7225,mediterranean
7226,italian
7227,american (new)
7228,american (new)
7229,japanese
7230,japanese
7231,canadian (new)
7232,mexican
7233,american (new)
7234,chinese
7235,chinese
7236,american (new)
7237,american (traditional)
7238,chinese
7239,chinese
7240,italian
7241,american (traditional)
7242,american (traditional)
7243,mexican
7244,japanese
7245,american (traditional)
7246,canadian (new)
